Date,Open,High,Low,Close,Volume,Change
2026-05-28,351500,361000,340000,357500,474676,0.008462623413258097
2026-05-29,366500,391500,355000,388500,789483,0.08671328671328671
2026-06-01,387000,420500,383000,410000,669413,0.05534105534105538
2026-06-02,421000,485000,412000,480000,772311,0.1707317073170731
2026-06-04,440000,457000,417000,438000,1025694,-0.08750000000000002
2026-06-05,397000,420000,395500,412500,509906,-0.05821917808219179
2026-06-08,350000,392500,349500,375500,551825,-0.08969696969696972
2026-06-09,383000,394500,375000,393000,492974,0.046604527296937315
2026-06-10,370000,379500,356000,368000,679195,-0.06361323155216281
2026-06-11,354500,369500,342000,365000,762495,-0.008152173913043459
2026-06-12,392500,406500,381500,385500,398960,0.05616438356164388
2026-06-15,404500,424000,402500,423000,445849,0.09727626459143979
2026-06-16,427000,433000,421500,431000,251317,0.01891252955082745
2026-06-17,430000,450000,424000,447000,343520,0.037122969837587005
2026-06-18,443000,470500,443000,469000,558690,0.04921700223713654
2026-06-19,481500,516500,478500,497000,681949,0.05970149253731338
2026-06-22,486500,491500,450500,450500,539124,-0.09356136820925554
2026-06-23,455500,503000,425000,425000,710092,-0.05660377358490565
2026-06-24,435500,443000,415500,433000,708886,0.018823529411764683
2026-06-25,446500,467500,441000,447000,575517,0.0323325635103926
2026-06-26,450000,450000,415000,432500,436390,-0.032438478747203625
2026-06-29,420000,420000,400000,408500,515300,-0.05549132947976876
2026-06-30,408000,416000,385000,401000,514927,-0.01835985312117505
2026-07-01,407000,409000,375500,387000,468913,-0.034912718204488824
2026-07-02,371500,381000,352500,370500,476440,-0.04263565891472865
2026-07-03,368500,389000,355000,383000,465820,0.03373819163292846
2026-07-06,386500,398500,376500,393500,271668,0.02741514360313313
2026-07-07,385500,392500,359500,375000,349281,-0.04701397712833544
2026-07-08,359000,366000,332000,346000,554995,-0.07733333333333337
2026-07-09,336000,346000,317500,326000,770711,-0.05780346820809246
2026-07-10,332500,347000,329000,340500,814715,0.04447852760736204
2026-07-13,333000,340500,314500,326000,415904,-0.042584434654919234
2026-07-14,314500,324500,301000,317000,581945,-0.027607361963190136
2026-07-15,335500,343500,330500,337500,515532,0.06466876971608837
2026-07-16,344000,344000,318250,331000,361459,-0.01925925925925931
2026-07-20,312500,325500,296500,301500,567164,-0.08912386706948638
2026-07-21,299500,317000,294500,316000,638066,0.04809286898839127
2026-07-22,336000,343000,318000,320000,345636,0.012658227848101333
